HHID,urban,year,month,index,inflation,ctotal,total_W,inctotal,wage_total,w_share,worker,ocupation,sex,age,father_educ,father_ocup,writeread,classeduc,region,familysize,wave,region2,region3,region4,female
H32903-04-01,1,2014,3,2151,1.0693649877067402,5205.525775448174,0.0,953837.1012009628,,,0.0,businessman,2.0,30.0,,,0.0,,1.0,2,2013-2014,0,0,0,1
H32904-04-01,1,2014,3,2152,1.0693649877067402,1656.7078671739953,0.0,1075404.5748834386,,,0.0,businessman,2.0,29.0,,,0.0,34.0,1.0,3,2013-2014,0,0,0,1
H32905-04-01,1,2014,3,2153,1.0693649877067402,2189.652315913821,0.0,,,,0.0,nothing,2.0,26.0,,,0.0,41.0,1.0,3,2013-2014,0,0,0,1
H32906-04-01,1,2014,3,2154,1.0747256362995699,2423.4613579113347,0.0,418711.5155728607,,,0.0,businessman,1.0,27.0,,,0.0,61.0,1.0,2,2013-2014,0,0,0,0
H32907-04-01,1,2014,3,2155,1.0747256362995699,3208.297827769376,0.0,744376.0276850854,,,0.0,businessman,1.0,32.0,,,0.0,51.0,1.0,3,2013-2014,0,0,0,0
H32908-04-01,1,2014,3,2156,1.0693649877067402,2451.7252091156115,0.0,935134.4129421205,,,0.0,businessman,1.0,27.0,,,0.0,,1.0,3,2013-2014,0,0,0,0
H32909-04-01,1,2014,3,2157,1.0693649877067402,2660.275918853779,0.0,233783.6032355301,,,0.0,businessman,1.0,34.0,,,0.0,32.0,1.0,6,2013-2014,0,0,0,0
H32910-04-01,0,2014,3,2158,1.0693649877067402,508.0016508268855,0.0,,,,,,1.0,25.0,10.0,19.0,0.0,34.0,1.0,2,2013-2014,0,0,0,0
H33001-04-01,1,2013,12,2159,1.0693649877067402,2810.0050042963867,0.0,,,,0.0,nothing,1.0,45.0,,,0.0,15.0,1.0,12,2013-2014,0,0,0,0
H33002-04-01,1,2013,12,2160,1.0693649877067402,5800.465729145523,0.0,,,,,,1.0,52.0,,,0.0,36.0,1.0,11,2013-2014,0,0,0,0
H33003-04-01,1,2013,12,2161,1.06875102353536,2113.687788959883,0.0,271344.7693745345,,,0.0,businessman,1.0,55.0,,,0.0,17.0,1.0,3,2013-2014,0,0,0,0
H33004-04-01,1,2013,12,2162,1.06875102353536,1822.7383284308896,0.0,-46783.580926643896,,,0.0,businessman,1.0,23.0,8.0,19.0,0.0,34.0,1.0,2,2013-2014,0,0,0,0
H33005-04-01,0,2013,12,2163,1.06875102353536,5814.5765012083375,0.0,,,,,,2.0,41.0,,,0.0,51.0,1.0,4,2013-2014,0,0,0,1
H33008-04-01,1,2014,6,2164,1.06875102353536,1586.1158308201648,0.0,,,,,,1.0,27.0,,,0.0,10.0,1.0,4,2013-2014,0,0,0,0
H33101-04-01,1,2014,3,2165,1.06875102353536,2595.613523928593,0.0,98245.51994595217,,,0.0,businessman,1.0,34.0,,19.0,0.0,34.0,1.0,3,2013-2014,0,0,0,0
H33102-04-01,1,2014,3,2166,1.06875102353536,2697.395197465215,0.0,,,,0.0,nothing,1.0,44.0,17.0,10.0,0.0,36.0,1.0,3,2013-2014,0,0,0,0
H33103-04-01,1,2014,3,2167,1.06875102353536,3684.7570042181305,0.0,608186.5520463707,,,0.0,businessman,1.0,52.0,,,0.0,17.0,1.0,10,2013-2014,0,0,0,0
H33104-04-01,1,2014,3,2168,1.06875102353536,1076.7010866517985,0.0,,,,,,1.0,61.0,,,0.0,14.0,1.0,1,2013-2014,0,0,0,0
H33105-04-01,1,2014,3,2169,1.06875102353536,3144.2362759554167,0.0,1403507.4277993168,,,0.0,businessman,1.0,39.0,10.0,4.0,0.0,17.0,1.0,5,2013-2014,0,0,0,0
H33106-04-01,1,2014,4,2170,1.06875102353536,913.7925373948883,0.0,20584.775607723317,,,0.0,businessman,2.0,61.0,,,1.0,22.0,1.0,2,2013-2014,0,0,0,1
H33107-04-01,1,2014,3,2171,1.06875102353536,3542.537551358856,0.0,374268.64741315116,,,0.0,businessman,1.0,63.0,,,0.0,12.0,1.0,8,2013-2014,0,0,0,0
H33108-04-01,1,2014,4,2172,1.06875102353536,990.2553866686688,0.0,-1216373.1040927414,,,0.0,businessman,1.0,39.0,,19.0,0.0,34.0,1.0,5,2013-2014,0,0,0,0
H33109-04-01,1,2014,4,2173,1.08515671048443,2780.9392700425537,0.0,737220.7094797103,,,0.0,businessman,1.0,35.0,,,0.0,51.0,1.0,5,2013-2014,0,0,0,0
H33110-04-01,1,2014,3,2174,1.08515671048443,3009.4959574172503,0.0,,,,0.0,nothing,1.0,30.0,8.0,99.0,0.0,34.0,1.0,2,2013-2014,0,0,0,0
H33201-04-01,1,2014,1,2175,1.08515671048443,7052.270479982635,0.0,2303814.7171240947,,,0.0,businessman,1.0,47.0,,,0.0,36.0,1.0,6,2013-2014,0,0,0,0
H33202-04-01,1,2014,2,2176,1.08515671048443,4837.450735463565,0.0,,,,,,1.0,52.0,,,0.0,36.0,1.0,11,2013-2014,0,0,0,0
H33203-04-01,1,2014,1,2177,1.08515671048443,8129.4364888411255,0.0,1704822.89067183,,,0.0,businessman,1.0,35.0,,,0.0,61.0,1.0,3,2013-2014,0,0,0,0
H33204-04-01,1,2014,1,2178,1.08515671048443,2229.8882418319595,0.0,322534.0603973733,,,0.0,businessman,2.0,26.0,34.0,5.0,0.0,34.0,1.0,1,2013-2014,0,0,0,1
H33205-04-01,1,2014,1,2179,1.08515671048443,2146.209990796554,0.0,119798.36529045293,,,0.0,businessman,1.0,69.0,,,0.0,,1.0,6,2013-2014,0,0,0,0
H33206-04-01,1,2014,7,2180,1.0868319920274498,2106.7646433952364,0.0,,,,,,1.0,33.0,,,0.0,61.0,1.0,1,2013-2014,0,0,0,0
H33208-04-01,1,2014,7,2181,1.0731904059908899,4002.2685053927776,0.0,967209.54101486,,,0.0,businessman,2.0,25.0,1.0,5.0,0.0,51.0,1.0,3,2013-2014,0,0,0,1
H33209-04-01,1,2014,7,2182,1.0731904059908899,1207.7188847047526,0.0,372720.43969744135,,,0.0,businessman,1.0,30.0,,5.0,0.0,34.0,1.0,3,2013-2014,0,0,0,0
H33301-04-01,1,2014,2,2184,1.0731904059908899,5483.200063916776,0.0,2702223.187806449,,,0.0,businessman,1.0,32.0,,14.0,0.0,51.0,1.0,4,2013-2014,0,0,0,0
H33302-04-01,1,2014,2,2185,1.0731904059908899,2141.0364313534687,0.0,,,,0.0,nothing,1.0,21.0,36.0,5.0,0.0,36.0,1.0,2,2013-2014,0,0,0,0
H33303-04-01,1,2014,2,2186,1.0731904059908899,4818.0163529846695,0.0,1295203.5279486084,,,0.0,businessman,2.0,53.0,,,0.0,17.0,1.0,4,2013-2014,0,0,0,1
H33304-04-01,1,2014,2,2187,1.0731904059908899,1664.6702334286774,0.0,437946.51664449344,,,0.0,businessman,1.0,28.0,34.0,19.0,0.0,34.0,1.0,1,2013-2014,0,0,0,0
H33305-04-01,1,2014,2,2188,1.0731904059908899,3012.7235383311604,0.0,,,,,,1.0,26.0,32.0,19.0,0.0,35.0,1.0,1,2013-2014,0,0,0,0
H33306-04-01,1,2014,8,2189,1.0731904059908899,2900.7009390460107,0.0,,,,0.0,nothing,1.0,51.0,,,0.0,34.0,1.0,6,2013-2014,0,0,0,0
H33307-04-01,1,2014,8,2190,1.0731904059908899,4272.707629326187,0.0,55908.06595461617,,,0.0,businessman,2.0,77.0,,,1.0,,1.0,3,2013-2014,0,0,0,1
H33308-04-01,1,2014,8,2191,1.0731904059908899,4388.476321963637,0.0,284199.3352692989,,,0.0,businessman,1.0,42.0,,,0.0,51.0,1.0,4,2013-2014,0,0,0,0
H33309-04-01,1,2014,8,2192,1.0731904059908899,2174.535150753852,0.0,,,,0.0,nothing,2.0,30.0,,,0.0,36.0,1.0,3,2013-2014,0,0,0,1
H33310-04-01,1,2014,8,2193,1.0868319920274498,4590.550242017201,0.0,1936821.8965225625,,,0.0,businessman,1.0,47.0,,,0.0,36.0,1.0,5,2013-2014,0,0,0,0
H33401-04-01,1,2013,11,2194,1.0868319920274498,5724.671956956769,0.0,451644.622196316,,,0.0,businessman,1.0,46.0,,,0.0,32.0,1.0,6,2013-2014,0,0,0,0
H33402-04-01,1,2013,11,2195,1.0868319920274498,6320.863018420015,0.0,,,,,,1.0,25.0,2.0,21.0,0.0,51.0,1.0,3,2013-2014,0,0,0,0
H33403-04-01,1,2013,11,2196,1.0868319920274498,2460.026164839752,0.0,,,,0.0,nothing,1.0,66.0,,,0.0,17.0,1.0,10,2013-2014,0,0,0,0
H33405-04-01,1,2013,11,2198,1.07004113303359,5683.581164906659,0.0,700907.6350866379,,,0.0,businessman,1.0,33.0,5.0,5.0,0.0,61.0,1.0,4,2013-2014,0,0,0,0
H33406-04-01,1,2014,6,2199,1.07531979700378,1100.1770720552458,0.0,,,,,,1.0,30.0,,,0.0,51.0,1.0,1,2013-2014,0,0,0,0
H33407-04-01,1,2014,6,2200,1.07004113303359,3859.861345125962,0.0,,,,0.0,nothing,1.0,26.0,,,0.0,36.0,1.0,3,2013-2014,0,0,0,0
H33408-04-01,1,2014,6,2201,1.07531979700378,3031.921783333533,0.0,530074.8685072301,,,0.0,businessman,1.0,42.0,,,0.0,51.0,1.0,6,2013-2014,0,0,0,0
H33410-04-01,1,2014,6,2202,1.07531979700378,1383.6693080449093,0.0,125544.04780434395,,,0.0,businessman,2.0,32.0,17.0,19.0,0.0,34.0,1.0,2,2013-2014,0,0,0,1
H33502-04-01,0,2014,1,2204,1.07004113303359,874.6861114165491,0.0,112145.22161386207,,,0.0,businessman,1.0,35.0,73.0,19.0,0.0,14.0,1.0,5,2013-2014,0,0,0,0
H33504-04-01,0,2014,1,2206,1.07004113303359,1384.7872138947284,0.0,,,,0.0,nothing,1.0,77.0,,,1.0,,1.0,6,2013-2014,0,0,0,0
H33509-04-01,0,2014,7,2211,1.0693649877067402,702.4470276003727,0.0,,,,,,1.0,91.0,,,1.0,13.0,1.0,1,2013-2014,0,0,0,0
H33510-04-01,0,2014,7,2212,1.0747256362995699,3252.503328294379,0.0,880.9447671752141,,,0.0,farmer,1.0,60.0,,,0.0,17.0,1.0,8,2013-2014,0,0,0,0
H33609-04-01,0,2014,5,2221,1.0693649877067402,2537.080186553343,0.0,149753.08836697566,,,0.0,businessman,1.0,41.0,22.0,19.0,0.0,32.0,1.0,6,2013-2014,0,0,0,0
H33610-04-01,1,2014,5,2222,1.0693649877067402,1902.8462888974896,0.0,-149621.50607073927,,,0.0,businessman,1.0,28.0,,,0.0,16.0,1.0,6,2013-2014,0,0,0,0
H33701-04-01,0,2013,11,2223,1.0693649877067402,2983.267077335116,0.0,,,,0.0,nothing,1.0,37.0,,,0.0,,1.0,2,2013-2014,0,0,0,0
H33706-04-01,0,2014,5,2228,1.06875102353536,1897.8628969936346,0.0,,,,0.0,nothing,1.0,28.0,32.0,21.0,0.0,61.0,1.0,4,2013-2014,0,0,0,0
H33710-04-01,0,2014,5,2232,1.07531979700378,622.4175214208773,0.0,,,,,,2.0,51.0,,,0.0,34.0,1.0,1,2013-2014,0,0,0,1
H33802-04-01,0,2013,10,2234,1.07531979700378,1725.0391118691355,0.0,84069.89938849397,,,0.0,businessman,2.0,32.0,,,0.0,32.0,1.0,3,2013-2014,0,0,0,1
H33906-04-01,1,2014,7,2248,1.07578104320216,468.57136230279485,0.0,,,,,,1.0,23.0,,,0.0,51.0,1.0,1,2013-2014,0,0,0,0
H34001-04-01,0,2013,12,2253,1.06875102353536,409.15220008751487,0.0,,,,,,1.0,23.0,,,0.0,16.0,1.0,1,2013-2014,0,0,0,0
H34005-04-01,0,2013,12,2257,1.07004113303359,2072.7011794322275,0.0,,,,0.0,nothing,2.0,30.0,13.0,19.0,0.0,32.0,1.0,7,2013-2014,0,0,0,1
H34009-04-01,0,2014,6,2261,1.07004113303359,474.76973716488885,0.0,,,,,,1.0,35.0,,,0.0,,1.0,3,2013-2014,0,0,0,0
H34109-04-01,0,2014,6,2271,1.08515671048443,778.1471756566182,0.0,13822.888302744568,,,0.0,businessman,2.0,48.0,17.0,19.0,0.0,13.0,1.0,3,2013-2014,0,0,0,1
H34110-04-01,0,2014,6,2272,1.08515671048443,806.574269878097,0.0,,,,,,2.0,56.0,,,0.0,10.0,1.0,5,2013-2014,0,0,0,1
H34205-04-01,0,2013,11,2277,1.08515671048443,292.3929691352098,0.0,,,,,,2.0,50.0,,,1.0,11.0,1.0,1,2013-2014,0,0,0,1
H34309-04-01,0,2014,7,2290,1.07004113303359,301.14750639221677,0.0,,,,,,1.0,42.0,,,1.0,13.0,1.0,1,2013-2014,0,0,0,0
H34403-04-01,0,2013,11,2294,1.07578104320216,1663.8236034283984,0.0,,,,0.0,nothing,2.0,93.0,,,1.0,,1.0,3,2013-2014,0,0,0,1
H34409-04-01,0,2014,4,2299,1.0965546293128199,1305.3703651994974,0.0,,,,0.0,nothing,1.0,75.0,,,1.0,,1.0,3,2013-2014,0,0,0,0
H34501-04-01,1,2013,9,2301,1.07578104320216,5842.193739926198,0.0,158024.72173517724,,,0.0,businessman,2.0,48.0,3.0,1.0,0.0,34.0,1.0,8,2013-2014,0,0,0,1
H34502-04-01,1,2014,3,2302,1.07578104320216,2253.885746095131,0.0,,,,0.0,nothing,1.0,29.0,,,0.0,31.0,1.0,4,2013-2014,0,0,0,0
H34503-04-01,1,2013,9,2303,1.07578104320216,3903.407861625024,0.0,725054.6056084603,,,0.0,businessman,1.0,59.0,,,0.0,34.0,1.0,8,2013-2014,0,0,0,0
H34504-04-01,1,2013,9,2304,1.07578104320216,1790.6109649889186,0.0,297458.2997368042,,,0.0,businessman,2.0,24.0,,,0.0,36.0,1.0,1,2013-2014,0,0,0,1
H34505-04-01,1,2013,9,2305,1.0965546293128199,2276.757127279817,0.0,-136792.09041687305,,,0.0,businessman,2.0,23.0,8.0,99.0,0.0,61.0,1.0,2,2013-2014,0,0,0,1
H34506-04-01,1,2014,3,2306,1.0965546293128199,1687.3328245404614,0.0,,,,0.0,nothing,1.0,30.0,,,0.0,15.0,1.0,3,2013-2014,0,0,0,0
H34507-04-01,1,2014,3,2307,1.0965546293128199,1195.6993720283172,0.0,18238.945388916407,,,0.0,businessman,1.0,30.0,16.0,19.0,0.0,17.0,1.0,3,2013-2014,0,0,0,0
H34508-04-01,1,2014,4,2308,1.0965546293128199,2167.7277323329113,0.0,501570.99819520116,,,0.0,businessman,2.0,38.0,17.0,4.0,0.0,16.0,1.0,5,2013-2014,0,0,0,1
H34509-04-01,1,2014,3,2309,1.0965546293128199,2665.27657946226,0.0,820752.5425012384,,,0.0,businessman,1.0,38.0,,,0.0,17.0,1.0,4,2013-2014,0,0,0,0
H34510-04-01,1,2014,3,2310,1.0965546293128199,1919.436270068925,0.0,50322.08222004765,,,0.0,businessman,2.0,51.0,,,0.0,33.0,1.0,4,2013-2014,0,0,0,1
H34601-04-01,0,2014,2,2311,1.0965546293128199,1984.3363981396885,0.0,,,,0.0,nothing,1.0,23.0,,,0.0,33.0,1.0,1,2013-2014,0,0,0,0
H34602-04-01,0,2014,2,2312,1.0965546293128199,2115.299991720831,0.0,109433.67233349846,,,0.0,businessman,2.0,40.0,,9.0,0.0,32.0,1.0,4,2013-2014,0,0,0,1
H34603-04-01,0,2014,2,2313,1.0965546293128199,1913.549077571469,0.0,,,,0.0,nothing,1.0,35.0,,,0.0,16.0,1.0,9,2013-2014,0,0,0,0
H34604-04-01,1,2014,2,2314,1.0965546293128199,2069.119020632999,0.0,126760.67045296905,,,0.0,businessman,2.0,70.0,,,0.0,16.0,1.0,5,2013-2014,0,0,0,1
H34605-04-01,0,2014,2,2315,1.0965546293128199,6484.337130476933,0.0,,,,,,1.0,55.0,,,0.0,14.0,1.0,7,2013-2014,0,0,0,0
H34606-04-01,0,2014,7,2316,1.0965546293128199,4095.088798051107,0.0,3009480.983304716,,,0.0,businessman,1.0,46.0,,,0.0,32.0,1.0,8,2013-2014,0,0,0,0
H34608-04-01,0,2014,7,2318,1.0965546293128199,2528.1437721861776,0.0,182389.45388916405,,,0.0,businessman,1.0,25.0,21.0,19.0,0.0,17.0,1.0,2,2013-2014,0,0,0,0
H34701-04-01,1,2014,1,2321,1.0965546293128199,7174.266737469275,0.0,638363.0886120743,,,0.0,businessman,1.0,28.0,,19.0,0.0,51.0,1.0,6,2013-2014,0,0,0,0
H34703-04-01,1,2014,1,2322,1.0965546293128199,2209.142545183281,0.0,176005.82300304333,,,0.0,businessman,1.0,48.0,,,1.0,14.0,1.0,8,2013-2014,0,0,0,0
H34705-04-01,1,2014,7,2324,1.0965546293128199,9442.915755321455,0.0,136792.09041687305,,,0.0,businessman,1.0,34.0,,,0.0,61.0,1.0,8,2013-2014,0,0,0,0
H34706-04-01,1,2014,1,2325,1.0693649877067402,892.662973423405,0.0,187026.88258842405,,,0.0,businessman,2.0,29.0,,,0.0,34.0,1.0,3,2013-2014,0,0,0,1
H34707-04-01,1,2014,7,2326,1.0693649877067402,7726.62811174424,0.0,369378.0931121375,,,0.0,businessman,2.0,58.0,,,0.0,17.0,1.0,23,2013-2014,0,0,0,1
H34708-04-01,1,2014,1,2327,1.0693649877067402,1627.1379995032926,0.0,1140863.983789387,,,0.0,businessman,1.0,27.0,,5.0,0.0,32.0,1.0,1,2013-2014,0,0,0,0
H34709-04-01,1,2014,7,2328,1.0693649877067402,1628.8731506624536,0.0,,,,0.0,nothing,1.0,54.0,,,0.0,61.0,1.0,1,2013-2014,0,0,0,0
H34710-04-01,1,2014,7,2329,1.0693649877067402,4912.719017339742,0.0,2712171.7595955133,,,0.0,businessman,1.0,39.0,,,0.0,61.0,1.0,4,2013-2014,0,0,0,0
H34902-04-01,1,2013,12,2331,1.0747256362995699,747.0333933309662,0.0,,,,0.0,nothing,1.0,40.0,,,0.0,33.0,1.0,4,2013-2014,0,0,0,0
H34904-04-01,1,2013,12,2333,1.0868319920274498,1069.9214485070925,0.0,44165.05987319857,,,0.0,businessman,2.0,26.0,15.0,19.0,0.0,34.0,1.0,2,2013-2014,0,0,0,1
H34905-04-01,1,2013,12,2334,1.0868319920274498,1816.031691694928,0.0,,,,0.0,nothing,1.0,23.0,17.0,18.0,0.0,34.0,1.0,5,2013-2014,0,0,0,0
H34906-04-01,1,2014,6,2335,1.06875102353536,4388.692658223012,0.0,1913448.4598997356,,,0.0,businessman,1.0,38.0,,19.0,0.0,34.0,1.0,6,2013-2014,0,0,0,0
H34907-04-01,1,2014,6,2336,1.06875102353536,1657.5149152413774,0.0,163742.53324325362,,,0.0,businessman,1.0,46.0,,,0.0,34.0,1.0,3,2013-2014,0,0,0,0
H34910-04-01,1,2014,6,2338,1.08552613447724,8353.86681251783,0.0,,,,0.0,nothing,1.0,39.0,,88.0,0.0,61.0,1.0,8,2013-2014,0,0,0,0
H35010-04-01,0,2014,4,2348,1.0693649877067402,582.3962567759162,0.0,,,,,,2.0,85.0,,,1.0,,1.0,2,2013-2014,0,0,0,1
H35101-04-01,0,2014,2,2349,1.0693649877067402,1186.8433928661714,0.0,,,,0.0,nothing,2.0,47.0,,,0.0,14.0,1.0,5,2013-2014,0,0,0,1
H35102-04-01,0,2014,2,2350,1.0693649877067402,733.5351525353419,0.0,,,,,,1.0,38.0,,,0.0,34.0,1.0,3,2013-2014,0,0,0,0
H35105-04-02,0,2014,2,2353,1.0747256362995699,920.2225593422618,0.0,,,,,,1.0,54.0,,,0.0,17.0,1.0,1,2013-2014,0,0,0,0
H35107-04-01,0,2014,8,2355,1.06875102353536,1023.9800605867733,0.0,,,,0.0,nothing,1.0,50.0,16.0,19.0,0.0,41.0,1.0,1,2013-2014,0,0,0,0
H35202-04-01,0,2013,10,2360,1.07004113303359,1014.783283896038,0.0,,,,,,1.0,27.0,,,0.0,12.0,1.0,1,2013-2014,0,0,0,0
H35203-04-01,0,2013,10,2361,1.07004113303359,1799.6164589043908,0.0,84108.91621039655,,,0.0,businessman,1.0,38.0,70.0,19.0,0.0,41.0,1.0,4,2013-2014,0,0,0,0
H35204-04-01,0,2013,10,2362,1.07004113303359,2674.923939935857,0.0,563.5677902733423,,,0.0,farmer,2.0,61.0,,,0.0,16.0,1.0,10,2013-2014,0,0,0,1
H35301-04-01,1,2014,2,2368,1.06875102353536,2326.076554776175,0.0,271344.7693745345,,,0.0,businessman,2.0,105.0,,,1.0,,1.0,5,2013-2014,0,0,0,1
H35303-04-01,1,2014,8,2370,1.06875102353536,1134.283326975289,0.0,,,,0.0,nothing,2.0,44.0,17.0,19.0,0.0,33.0,1.0,4,2013-2014,0,0,0,1
H35304-04-01,1,2014,8,2371,1.06875102353536,3220.8438042249845,0.0,233917.9046332195,,,0.0,businessman,1.0,75.0,,,0.0,16.0,1.0,8,2013-2014,0,0,0,0
H35307-04-01,1,2014,2,2374,1.07531979700378,1082.3464673062128,0.0,41848.01593478132,,,0.0,businessman,2.0,31.0,,,1.0,12.0,1.0,5,2013-2014,0,0,0,1
H35308-04-01,1,2014,8,2375,1.07531979700378,922.6618981626564,0.0,83696.03186956263,,,0.0,businessman,2.0,39.0,,19.0,0.0,16.0,1.0,3,2013-2014,0,0,0,1
H35309-04-01,1,2014,8,2376,1.07531979700378,1818.6857356014555,0.0,353383.2456714867,,,0.0,businessman,1.0,30.0,,,0.0,14.0,1.0,3,2013-2014,0,0,0,0
H35310-04-01,1,2014,2,2377,1.07531979700378,2550.2438135103644,0.0,483577.0730241397,,,0.0,businessman,1.0,30.0,,1.0,0.0,51.0,1.0,5,2013-2014,0,0,0,0
H35406-04-01,0,2014,8,2383,1.07592128257322,1029.2495548213953,0.0,,,,0.0,nothing,1.0,24.0,,,0.0,,1.0,3,2013-2014,0,0,0,0
H35501-04-01,0,2013,11,2388,1.07578104320216,42285.33144302607,0.0,50.45047489824571,,,0.0,farmer,1.0,16.0,8.0,19.0,0.0,17.0,1.0,1,2013-2014,0,0,0,0
H35503-04-01,0,2013,10,2390,1.07578104320216,1388.2145275953892,0.0,317.65113824821367,,,0.0,farmer,1.0,21.0,2.0,5.0,0.0,15.0,1.0,1,2013-2014,0,0,0,0
H35601-04-01,0,2014,2,2398,1.0693649877067402,1455.647226606207,0.0,,,,,,2.0,60.0,,,1.0,,1.0,9,2013-2014,0,0,0,1
H35603-04-01,0,2014,2,2400,1.0693649877067402,2434.56167223291,0.0,,,,,,1.0,50.0,,,0.0,34.0,1.0,12,2013-2014,0,0,0,0
H35606-04-01,0,2014,8,2403,1.0747256362995699,1870.6228362927227,0.0,,,,,,2.0,45.0,,,0.0,16.0,1.0,6,2013-2014,0,0,0,1
H35607-04-01,0,2014,8,2404,1.0747256362995699,865.5501746408768,0.0,,,,0.0,nothing,2.0,70.0,,,1.0,,1.0,2,2013-2014,0,0,0,1
H35608-04-01,0,2014,8,2405,1.0747256362995699,857.8528783737082,0.0,22.44445266688444,,,0.0,farmer,1.0,78.0,,,0.0,14.0,1.0,3,2013-2014,0,0,0,0
H35701-04-01,1,2013,10,2408,1.06875102353536,1023.7485741935132,0.0,,,,,,2.0,51.0,,,1.0,12.0,1.0,5,2013-2014,0,0,0,1
H35704-04-01,0,2013,10,2411,1.08515671048443,4388.459387634594,0.0,,,,0.0,nothing,1.0,27.0,,,0.0,16.0,1.0,12,2013-2014,0,0,0,0
H35705-04-01,1,2013,10,2412,1.08515671048443,1064.5198704516902,0.0,,,,,,1.0,25.0,17.0,1.0,0.0,33.0,1.0,2,2013-2014,0,0,0,0
H35708-04-01,0,2014,3,2415,1.06875102353536,2350.454965566396,0.0,421052.228339795,,,0.0,businessman,2.0,49.0,,,1.0,,1.0,5,2013-2014,0,0,0,1
H35802-04-01,0,2013,11,2419,1.08515671048443,778.0046839562599,0.0,,,,,,1.0,24.0,73.0,19.0,0.0,16.0,1.0,1,2013-2014,0,0,0,0
H35803-04-01,0,2013,11,2420,1.08515671048443,1121.6234193702746,0.0,46076.294342481895,,,0.0,businessman,1.0,37.0,,,1.0,,1.0,3,2013-2014,0,0,0,0
H35804-04-01,0,2013,11,2421,1.08515671048443,1413.945142655305,0.0,,,,0.0,nothing,1.0,27.0,73.0,19.0,1.0,12.0,1.0,3,2013-2014,0,0,0,0
H35805-04-01,0,2013,11,2422,1.08515671048443,1537.7704302666586,0.0,,,,,,1.0,65.0,,,1.0,,1.0,7,2013-2014,0,0,0,0
H35807-04-01,0,2014,5,2424,1.08515671048443,718.3719073563158,0.0,,,,0.0,nothing,1.0,38.0,,,1.0,,1.0,6,2013-2014,0,0,0,0
H35808-04-01,0,2014,5,2425,1.07578104320216,833.4389706480847,0.0,26.15950550279408,,,0.0,farmer,1.0,45.0,,,0.0,12.0,1.0,4,2013-2014,0,0,0,0
H35810-04-01,0,2014,5,2427,1.07578104320216,1041.0620788831732,0.0,678576.7462745847,,,0.0,businessman,1.0,24.0,,19.0,0.0,31.0,1.0,2,2013-2014,0,0,0,0
H35906-04-01,0,2013,10,2433,1.0693649877067402,697.6753619126799,0.0,,,,,,2.0,51.0,,,1.0,,2.0,5,2013-2014,1,0,0,1
H35907-04-01,0,2013,10,2434,1.0693649877067402,557.7065017403536,0.0,,,,,,2.0,80.0,,,1.0,,2.0,3,2013-2014,1,0,0,1
H35908-04-01,0,2013,10,2435,1.0693649877067402,847.1152554954268,0.0,167.2974909291131,,,0.0,farmer,1.0,58.0,,,0.0,16.0,2.0,2,2013-2014,1,0,0,0
H36008-04-01,0,2014,3,2445,1.07004113303359,1007.0522898499803,0.0,,,,0.0,nothing,1.0,60.0,,,0.0,32.0,2.0,3,2013-2014,1,0,0,0
H36009-04-01,0,2014,3,2446,1.07004113303359,1092.7434948838502,0.0,,,,0.0,nothing,2.0,31.0,16.0,99.0,1.0,,2.0,7,2013-2014,1,0,0,1
H36010-04-01,0,2014,3,2447,1.07004113303359,1168.6083897283386,0.0,,,,0.0,nothing,2.0,25.0,33.0,19.0,0.0,17.0,2.0,7,2013-2014,1,0,0,1
H36101-04-01,0,2014,6,2448,1.07004113303359,1214.705344881466,0.0,533624.3461792937,,,0.0,businessman,1.0,26.0,,5.0,0.0,32.0,2.0,2,2013-2014,1,0,0,0
H36102-04-01,0,2013,12,2449,1.07531979700378,1839.428193142165,0.0,1069449.2961110782,,,0.0,businessman,2.0,41.0,,9.0,0.0,15.0,2.0,7,2013-2014,1,0,0,1
H36107-04-01,0,2014,6,2454,1.07531979700378,733.3555179037712,0.0,,,,,,2.0,23.0,34.0,4.0,0.0,34.0,2.0,2,2013-2014,1,0,0,1
H36201-04-01,1,2014,1,2458,1.08515671048443,2066.058410449128,0.0,1747213.0814669137,,,0.0,businessman,2.0,27.0,,,0.0,36.0,2.0,3,2013-2014,1,0,0,1
H36204-04-01,0,2014,1,2461,1.08515671048443,382.8039530125444,0.0,,,,0.0,nothing,1.0,65.0,,,0.0,22.0,2.0,1,2013-2014,1,0,0,0
H36206-04-01,1,2014,1,2463,1.0693649877067402,2415.691903377033,0.0,,,,0.0,nothing,1.0,34.0,31.0,1.0,0.0,41.0,2.0,7,2013-2014,1,0,0,0
H36301-04-01,1,2013,10,2468,1.0747256362995699,2314.368369227584,0.0,,,,0.0,nothing,1.0,30.0,,,0.0,51.0,2.0,2,2013-2014,1,0,0,0
H36302-04-01,1,2013,10,2469,1.0747256362995699,2557.1569197107087,0.0,294959.0009702152,,,0.0,businessman,1.0,39.0,8.0,10.0,0.0,34.0,2.0,7,2013-2014,1,0,0,0
H36303-04-01,1,2013,10,2470,1.06875102353536,2031.5101193524893,0.0,,,,0.0,nothing,1.0,29.0,,,0.0,61.0,2.0,1,2013-2014,1,0,0,0
H36305-04-01,1,2014,4,2472,1.06875102353536,2882.1502750860627,0.0,,,,0.0,nothing,2.0,35.0,,,0.0,61.0,2.0,6,2013-2014,1,0,0,1
